trip_id,method,seed,soc_mae_pp,soc_rmse_pp,soc_end_error_pp,soc_within_half_q_fraction,soc_tolerance_pp,saturation_frac
T3_05_25_2021_3,mlp_state,1,1.4052185314318753,1.8545345839567715,3.360013239736908,0.0073452256033578,0.01,0.0
T3_05_25_2021_3,pinn_no_dynamics,1,1.37991316724142,1.754852653035632,3.4137622647946344,0.0083945435466946,0.01,0.0
T3_05_25_2021_3,pinn_fulltrip,1,1.489814344187908,2.1118719369967014,4.205075850602661,0.0409233997901364,0.01,0.0
T3_05_25_2021_3,pinn,1,1.2951112854512707,1.6767413940202496,3.2833342819942146,0.0073452256033578,0.01,0.0
T3_05_31_2021,physics,1,4.905144252956236,6.401938565328623,12.22781751459148,0.0392156862745098,0.01,
T3_05_31_2021,weak_mlp,1,2.186285493897943,3.0780446500949905,5.9869800280199925,0.0026737967914438,0.01,0.0
T3_05_31_2021,mlp_state,1,1.5362655040754865,2.2002208112127035,4.554429899608685,0.0071301247771836,0.01,0.0
T3_05_31_2021,pinn_no_dynamics,1,1.6877460554295134,2.655808023566201,5.647159993942427,0.0418894830659536,0.01,0.0
T3_05_31_2021,pinn_fulltrip,1,1.6657923558207293,2.640463269288989,5.573470514803006,0.0481283422459893,0.01,0.0
T3_05_31_2021,pinn,1,1.7466622244242629,2.726525190270298,5.87000500912745,0.0311942959001782,0.01,0.0
T3_06_07_2021,physics,1,3.7991412186540905,4.419579842481116,5.941166986641321,0.005871990604815,0.01,
T3_06_07_2021,weak_mlp,1,1.6680993825573425,1.9862857703152548,2.2541368301267823,0.0123311802701115,0.01,0.0
T3_06_07_2021,mlp_state,1,0.9152142984117724,1.168482947950398,-3.153648130761177,0.0041103934233705,0.01,0.0
T3_06_07_2021,pinn_no_dynamics,1,0.5307628131542134,0.7234151989085316,-0.2596030927332293,0.0146799765120375,0.01,0.0
T3_06_07_2021,pinn_fulltrip,1,1.3153284310505022,1.5614585218649135,1.1510279327354738,0.0076335877862595,0.01,0.0
T3_06_07_2021,pinn,1,0.7214374422471633,0.923369606254246,0.3259734834303032,0.0275983558426306,0.01,0.0
T1_03_29_2021,physics,2,11.686052925054351,13.423800380779484,24.673745531766382,0.0063015026660203,0.01,
T1_03_29_2021,weak_mlp,2,6.611516346536669,7.721738247362115,-10.446437843905445,0.0017773469058006,0.01,0.0
T1_03_29_2021,mlp_state,2,5.388209431788816,6.600685203135777,-7.920134750163456,0.0033931168201648,0.01,0.0
T1_03_29_2021,pinn_no_dynamics,2,1.2756550081326306,1.412319388367087,1.1321090358946009,0.0033931168201648,0.01,0.0
T1_03_29_2021,pinn_fulltrip,2,1.8389069751638687,2.117553050888768,2.96256189534374,0.0017773469058006,0.01,0.0
T1_03_29_2021,pinn,2,3.597930765741508,4.213359531366567,7.632977117971293,0.001938923897237,0.01,0.0
T1_06_30_2021_1,physics,2,10.007698610845322,11.562931562165929,17.752870210108092,0.0038461538461538,0.01,
T1_06_30_2021_1,weak_mlp,2,7.2126822665902255,8.70195636643897,-17.186409560111215,0.000576923076923,0.01,0.0
T1_06_30_2021_1,mlp_state,2,2.30588884283582,2.9487487912371,-6.630089182036812,0.005576923076923,0.01,0.0
T1_06_30_2021_1,pinn_no_dynamics,2,1.826039428884614,2.177331210677688,-5.009096219041666,0.0009615384615384,0.01,0.0
T1_06_30_2021_1,pinn_fulltrip,2,2.031778371999936,2.3828875771183955,-2.782813907308906,0.0013461538461538,0.01,0.0
T1_06_30_2021_1,pinn,2,1.6048423173526225,1.891897255327786,-2.514333230004468,0.0025,0.01,0.0
T1_06_30_2021_2,physics,2,10.567116304739615,12.132548878010605,19.16657440069433,0.0049127562256479,0.01,
T1_06_30_2021_2,weak_mlp,2,4.146149378329911,4.88560469670416,-9.57152098964744,0.0015246484838217,0.01,0.0
T1_06_30_2021_2,mlp_state,2,4.297672943704628,5.155061454989227,-9.419350105811006,0.0060985939352871,0.01,0.0
T1_06_30_2021_2,pinn_no_dynamics,2,2.719593508416445,3.1430049810472576,2.8542888494546617,0.0049127562256479,0.01,0.0
T1_06_30_2021_2,pinn_fulltrip,2,1.4135098420673988,1.703975287065988,-0.9682237196065556,0.0055903777740132,0.01,0.0
T1_06_30_2021_2,pinn,2,1.6596174568323647,2.2512259781492103,-5.327411875567535,0.0108419447738438,0.01,0.0
